Year Month,Zone_ZipCode,Customer Class,Water_Demand_Gallons,Year,Month,Avg_Temp_F,Total_Precip_Inches,Avg_Humidity,Date,Month_Sin,Month_Cos,Season,Zone_Encoded,Class_Encoded,Season_Encoded
201201,78757,Irrigation - Multi-Family,12400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,45,0,3
201201,78758,Multi-Family,46974100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,46,2,3
201201,78758,Irrigation - Multi-Family,1241400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,46,0,3
201201,78759,Irrigation - Multi-Family,558500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,47,0,3
201201,78759,Residential,53643300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,47,3,3
201201,78759,Multi-Family,39983800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,47,2,3
201201,78759,Irrigation - Residential,29300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,47,1,3
201201,78758,Residential,40652700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,46,3,3
201201,78749,Residential,56611700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,38,3,3
201201,78754,Irrigation - Multi-Family,2200300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,43,0,3
201201,78754,Residential,19553400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,43,3,3
201201,78750,Multi-Family,11988000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,39,2,3
201201,78750,Residential,44145700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,39,3,3
201201,78750,Irrigation - Multi-Family,365800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,39,0,3
201201,78751,Irrigation - Residential,41000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,40,1,3
201201,78751,Multi-Family,12120100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,40,2,3
201201,78751,Residential,14859300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,40,3,3
201201,78754,Multi-Family,14999500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,43,2,3
201201,78751,Irrigation - Multi-Family,236800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,40,0,3
201201,78752,Irrigation - Multi-Family,63200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,41,0,3
201201,78752,Residential,12420600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,41,3,3
201201,78753,Residential,41326200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,42,3,3
201201,78753,Multi-Family,56798900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,42,2,3
201201,78753,Irrigation - Multi-Family,1964300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,42,0,3
201201,78754,Irrigation - Residential,36900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,43,1,3
201201,78752,Multi-Family,23789800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,41,2,3
201201,78735,Multi-Family,10094600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,26,2,3
201201,78749,Irrigation - Multi-Family,2481200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,38,0,3
201201,78731,Irrigation - Residential,209300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,24,1,3
201201,78703,Residential,3100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,9,3,3
201201,78704,Residential,41373500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,10,3,3
201201,78704,Irrigation - Multi-Family,836600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,10,0,3
201201,78704,Irrigation - Residential,104800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,10,1,3
201201,78704,Multi-Family,48578500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,10,2,3
201201,78705,Multi-Family,23073200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,11,2,3
201201,78703,Irrigation - Multi-Family,411900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,9,0,3
201201,78705,Irrigation - Residential,28100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,11,1,3
201201,78705,Irrigation - Multi-Family,364100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,11,0,3
201201,78717,Multi-Family,8487500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,12,2,3
201201,78717,Residential,24385200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,12,3,3
201201,78717,Irrigation - Multi-Family,1491000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,12,0,3
201201,78719,Residential,1629100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,13,3,3
201201,78719,Multi-Family,690300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,13,2,3
201201,78705,Residential,8254700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,11,3,3
201201,78703,Irrigation - Residential,784300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,9,1,3
201201,78703,Multi-Family,12287900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,9,2,3
201201,78702,Multi-Family,10464800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,8,2,3
201201,78735,Residential,16597100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,26,3,3
201201,78613,Multi-Family,23000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,1,2,3
201201,78617,Residential,19856100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,2,3,3
201201,78617,Multi-Family,2559400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,2,2,3
201201,78652,Irrigation - Residential,38500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,3,1,3
201201,78652,Residential,632300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,3,3,3
201201,78653,Residential,1487700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,4,3,3
201201,78653,Multi-Family,99500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,4,2,3
201201,78660,Multi-Family,173400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,5,2,3
201201,78660,Residential,7238600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,5,3,3
201201,78701,Residential,1180900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,7,3,3
201201,78701,Multi-Family,12638000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,7,2,3
201201,78701,Irrigation - Multi-Family,204400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,7,0,3
201201,78702,Residential,28391800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,8,3,3
201201,78702,Irrigation - Multi-Family,391100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,8,0,3
201201,78721,Residential,15838100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,14,3,3
201201,78721,Irrigation - Residential,5900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,14,1,3
201201,78703,Residential,43030400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,9,3,3
201201,78721,Multi-Family,5109300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,14,2,3
201201,78727,Residential,34774500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,20,3,3
201201,78728,Multi-Family,7676600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,21,2,3
201201,78728,Residential,3598800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,21,3,3
201201,78728,Irrigation - Multi-Family,301300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,21,0,3
201201,78729,Residential,19736700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,22,3,3
201201,78729,Irrigation - Residential,1800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,22,1,3
201201,78727,Multi-Family,19831800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,20,2,3
201201,78729,Multi-Family,22317600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,22,2,3
201201,78730,Residential,5074900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,23,3,3
201201,78730,Multi-Family,5260500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,23,2,3
201201,78730,Irrigation - Residential,224700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,23,1,3
201201,78730,Irrigation - Multi-Family,502200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,23,0,3
201201,78731,Residential,51032600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,24,3,3
201201,78731,Multi-Family,16857100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,24,2,3
201201,78729,Irrigation - Multi-Family,1330300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,22,0,3
201201,78727,Irrigation - Residential,1000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,20,1,3
201201,78731,Irrigation - Multi-Family,660300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,24,0,3
201201,78726,Irrigation - Multi-Family,1998700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,19,0,3
201201,78727,Irrigation - Multi-Family,1784400.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,20,0,3
201201,78722,Residential,8086700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,15,3,3
201201,78723,Residential,33511800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,16,3,3
201201,78723,Irrigation - Multi-Family,180700.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,16,0,3
201201,78723,Multi-Family,21808300.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,16,2,3
201201,78724,Irrigation - Residential,18800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,17,1,3
201201,78724,Irrigation - Multi-Family,393100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,17,0,3
201201,78722,Multi-Family,2488500.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,15,2,3
201201,78724,Residential,21189200.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,17,3,3
201201,78725,Multi-Family,293600.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,18,2,3
201201,78725,Residential,2121100.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,18,3,3
201201,78726,Residential,13807000.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,19,3,3
201201,78726,Irrigation - Residential,2900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,19,1,3
201201,78726,Multi-Family,11858900.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,19,2,3
201201,78724,Multi-Family,11720800.0,2012,1,54.32903225806452,5.206,63.57096774193548,2012-01-01,0.49999999999999994,0.8660254037844387,Winter,17,2,3
201202,78745,Multi-Family,29274700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,34,2,3
201202,78745,Residential,63633400.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,34,3,3
201202,78745,Irrigation - Multi-Family,1684400.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,34,0,3
201202,78745,Irrigation - Residential,13400.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,34,1,3
201202,78748,Multi-Family,14170300.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,37,2,3
201202,78746,Irrigation - Residential,181000.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,35,1,3
201202,78746,Irrigation - Multi-Family,235100.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,35,0,3
201202,78747,Multi-Family,5622100.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,36,2,3
201202,78746,Residential,21352700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,35,3,3
201202,78747,Residential,18260300.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,36,3,3
201202,78747,Irrigation - Multi-Family,186400.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,36,0,3
201202,78747,Irrigation - Residential,71600.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,36,1,3
201202,78748,Residential,55742100.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,37,3,3
201202,78744,Residential,45490200.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,33,3,3
201202,78746,Multi-Family,12055100.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,35,2,3
201202,78744,Multi-Family,25653800.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,33,2,3
201202,78741,Residential,16956200.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,31,3,3
201202,78744,Irrigation - Multi-Family,221200.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,33,0,3
201202,78748,Irrigation - Multi-Family,2546700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,37,0,3
201202,78735,Irrigation - Multi-Family,524000.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,26,0,3
201202,78736,Irrigation - Residential,3800.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,27,1,3
201202,78736,Multi-Family,2381700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,27,2,3
201202,78736,Residential,9648300.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,27,3,3
201202,78736,Irrigation - Multi-Family,229800.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,27,0,3
201202,78737,Irrigation - Residential,2700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,28,1,3
201202,78737,Residential,4282700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,28,3,3
201202,78738,Residential,6300.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,29,3,3
201202,78739,Residential,27647700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,30,3,3
201202,78741,Irrigation - Residential,3700.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,31,1,3
201202,78741,Multi-Family,73958100.0,2012,2,56.45172413793103,3.174,70.04482758620689,2012-02-01,0.8660254037844386,0.5000000000000001,Winter,31,2,3
